date,dianchibanwendu,fengsu,fengxiang,huanjingwendu,qiya,shidu,fuzhaodu,power
2021/4/21 4:00,7.3,1.5,132,7.6,994.7,43.5,0,-0.8931
2021/4/21 5:00,6.8,1.4,104,7.5,994.4,46.1,0,0
2021/4/21 6:00,7.6,1.6,98,7.2,994.2,45,59,25.6754
2021/4/21 7:00,10,1.1,162,8.9,994,44.4,177,77.9192
2021/4/21 8:00,13,2.7,188,11.1,993.5,37.7,348,133.2887
2021/4/21 9:00,17.7,1.4,204,14.6,993.2,33.9,513,185.086
2021/4/21 10:00,19.6,3.3,195,16.5,992.8,31.8,655,208.0822
2021/4/21 11:00,20.8,2.2,207,18.3,992.1,33.9,714,212.994
2021/4/21 12:00,22.2,3.3,163,19.9,991.2,31.6,714,214.5568
2021/4/21 13:00,24.1,1.9,256,21.8,990.4,27.2,664,215.6732
2021/4/21 14:00,26,2.3,199,23.8,989.8,19.2,736,227.5061
2021/4/21 15:00,26.6,2.1,241,24.3,989.1,16,499,171.2436
2021/4/21 16:00,24.8,3.2,200,24,988.8,18.5,158,55.5928
2021/4/21 17:00,24.2,2.7,199,23.8,988.5,20.9,87,31.257
2021/4/21 18:00,22.5,3.3,146,22.6,988.2,26.3,28,9.3771
2021/4/21 19:00,20.8,2.9,82,21.3,988.5,27.8,0,-0.8931
2021/4/21 20:00,18.8,1.8,149,19.5,989.1,32.7,0,-0.6698
2021/4/21 21:00,18.6,3,195,18.9,989.4,34.5,0,-0.6698
2021/4/21 22:00,18.8,5.1,206,19.1,989.8,28.4,0,-0.6698
2021/4/21 23:00,19.5,5.6,149,19.8,990.3,28,0,-0.6698
2021/4/22 0:00,18.2,5.1,172,18.5,990.8,28.2,0,-0.6698
2021/4/22 1:00,17,3.6,185,17.3,991.2,28.2,0,-0.6698
2021/4/22 2:00,15.9,4.8,216,16.1,991.4,28.9,0,-0.6698
2021/4/22 3:00,15,5.2,164,15.3,991.9,26.4,0,-0.6698
2021/4/22 4:00,12.3,2.4,204,12.6,992,30.9,0,-0.4465
2021/4/22 5:00,11.3,1.9,197,11.9,992.4,31.1,3,0.6698
2021/4/22 6:00,12,3.1,197,11.6,992.8,34,83,39.0712
2021/4/22 7:00,15.4,1.5,249,14.6,993.1,31.9,199,80.3751
2021/4/22 8:00,19.4,4.6,214,18.3,992.6,30.2,367,135.7446
2021/4/22 9:00,21.1,7.3,192,19.3,992.3,28.9,516,182.1835
2021/4/22 10:00,21.5,10.8,200,19.7,992.5,24,725,204.0634
2021/4/22 11:00,19.2,3.4,169,18.3,993,27.4,198,73.2306
2021/4/22 12:00,19.1,13.2,237,18.1,992.7,29.4,181,70.998
2021/4/22 13:00,19.2,3.5,234,18.1,993,30.2,270,99.3525
2021/4/22 14:00,21.2,8.2,221,19.9,991.7,27.8,509,143.1123
2021/4/22 15:00,20.8,3.1,287,19.7,992.6,24.6,268,113.4182
2021/4/22 16:00,19.3,8.8,179,18.3,991.9,35.3,203,76.1331
2021/4/22 17:00,18,10.9,179,17,992.5,39.5,117,43.5365
2021/4/22 18:00,16.3,8.3,185,16.1,993.4,38.4,35,12.2795
2021/4/22 19:00,15.1,3.5,181,15.2,994,40.6,0,-0.8931
2021/4/22 20:00,14.3,7,191,14.4,995,46.9,0,-0.4465
2021/4/22 21:00,13.4,2.8,200,13.5,996,50.4,0,-0.6698
2021/4/22 22:00,12.3,4.7,197,12.4,996.3,52.8,0,-0.6698
2021/4/22 23:00,11.5,3.1,199,11.8,996.9,58.1,0,-0.6698
2021/4/23 0:00,11.6,4.1,213,11.9,997.2,59.2,0,-0.6698
2021/4/23 1:00,11.3,4.6,196,11.6,997.1,62.7,0,-0.6698
2021/4/23 2:00,11.1,1.9,160,11.3,997.8,69.8,0,-0.6698
2021/4/23 3:00,10.5,3.1,161,10.7,998.2,77.3,0,-0.6698
2021/4/23 4:00,10.5,5.6,208,10.8,999,79.5,0,-0.6698
2021/4/23 5:00,10,1.9,192,10.2,999.5,81.5,1,0
2021/4/23 6:00,10.4,2.3,197,10.1,1000.6,83.9,58,22.7729
2021/4/23 7:00,12.8,4.5,192,11.9,1001,75.7,128,53.1369
2021/4/23 8:00,13.8,1.1,206,12.7,1001.9,76.8,236,90.6452
2021/4/23 9:00,15.8,1.3,230,13.7,1002.6,72.3,351,139.3168
2021/4/23 10:00,16.3,3.5,179,14.4,1003.1,67.5,229,82.831
2021/4/23 11:00,16.8,2.5,195,14.8,1003,65,221,102.7015
2021/4/23 12:00,17,4.6,219,15.1,1003.4,66,248,91.0918
2021/4/23 13:00,17.2,3.9,152,15.4,1003.1,63.7,223,83.0543
2021/4/23 14:00,16.4,2,176,15.1,1003.2,64.3,216,59.3883
2021/4/23 15:00,17.6,1.5,198,15.7,1002.8,61.7,257,93.3244
2021/4/23 16:00,16.6,2.1,208,15.4,1003.3,62.8,125,39.741
2021/4/23 17:00,16.7,2.5,253,15.8,1003.5,61.4,110,37.9549
2021/4/23 18:00,16,0.1,287,15.4,1004,62.3,37,12.7261
2021/4/23 19:00,12,5.3,34,11.7,1004.8,58.6,0,-0.8931
2021/4/23 20:00,11.1,3.9,36,11,1006.1,57.9,0,-0.6698
2021/4/23 21:00,9.4,6.1,27,9.3,1007.4,51.9,0,-0.6698
2021/4/23 22:00,8.1,9.9,28,7.9,1008.1,47.5,0,-0.6698
2021/4/23 23:00,7.4,5,41,7.3,1008.6,51.4,0,-0.4465
2021/4/24 0:00,6.6,2.7,323,6.5,1009,51.3,0,-0.4465
2021/4/24 1:00,5.8,5.1,19,5.7,1009.1,50.6,0,-0.6698
2021/4/24 2:00,5.6,5.3,29,5.4,1009.7,48.3,0,-0.6698
2021/4/24 3:00,5.6,4.1,6,5.5,1010,46.9,0,-0.6698
2021/4/24 4:00,5.4,5.3,46,5.3,1010.4,47.5,0,-0.6698
2021/4/24 5:00,5.3,7.2,38,5.2,1010.8,48.6,0,-0.4465
2021/4/24 6:00,5.3,8,25,5.2,1011.8,44.6,10,2.0094
2021/4/24 7:00,5.4,7.2,28,5.2,1012.6,45.7,40,14.5122
2021/4/24 8:00,6,7.5,6,5.7,1013.3,40.8,67,26.1219
2021/4/24 9:00,8.1,5.4,18,7.2,1013.4,32.4,183,75.24
2021/4/24 10:00,10.5,4.8,359,8.6,1012.8,25.2,511,164.3224
2021/4/24 11:00,12,5.5,22,10,1012,20.5,860,271.9357
2021/4/24 12:00,12.6,3.9,56,10.4,1011.1,20.2,942,270.1496
2021/4/24 13:00,13.6,1.9,358,11.1,1010.6,18.4,835,262.7819
2021/4/24 14:00,15.3,1.5,51,12.3,1009.4,16.2,793,254.0746
2021/4/24 15:00,16.5,1.8,42,13,1008.2,14.3,654,219.6919
2021/4/24 16:00,14.7,5.5,58,12.7,1007.7,15.8,442,164.3224
2021/4/24 17:00,16.1,2.5,14,12.8,1007.5,14.6,201,90.422
2021/4/24 18:00,16,1.7,76,12.6,1006.9,16.6,43,17.4146
2021/4/24 19:00,11,2.7,186,11.6,1006.8,16.6,0,-0.8931
2021/4/24 20:00,9.3,3.3,192,10.1,1007,21.1,0,-0.6698
2021/4/24 21:00,6.7,2.9,204,7.3,1007.6,39.4,0,-0.4465
2021/4/24 22:00,6.1,2.7,239,6.5,1007.8,38.3,0,-0.6698
2021/4/24 23:00,4.8,1,248,5.2,1008.2,40.8,0,-0.6698
2021/4/25 0:00,4.1,1.6,240,4,1008.2,47.6,0,-0.8931
2021/4/25 1:00,3.3,3,234,3.6,1008,47.3,0,-0.8931
2021/4/25 2:00,2.6,0.8,250,2.9,1007.7,50.9,0,-0.8931
2021/4/25 3:00,3,1.8,247,3,1007.1,51.5,0,-0.8931
2021/4/25 4:00,3.1,2.1,326,3.4,1007,44.1,0,-0.8931
2021/4/25 5:00,3.5,1.9,302,3.7,1006.9,41.5,12,2.6792
2021/4/25 6:00,7,4.5,356,7,1007,31.8,74,49.3414
2021/4/25 7:00,10.3,4,348,9.6,1007,28.5,238,132.6189
2021/4/25 8:00,12.3,5.5,14,11.3,1006.9,24.1,472,198.0353
2021/4/25 9:00,15.3,4.8,44,12.8,1006.9,23.5,651,235.0971
2021/4/25 10:00,16.3,3.5,45,14.1,1006.6,18.7,799,256.977
2021/4/25 11:00,18.7,4.6,79,15.3,1005.9,17.2,880,268.5868
2021/4/25 12:00,19.1,0.3,298,16.3,1004.8,13.1,915,268.3635
2021/4/25 13:00,20.5,2.4,27,16.7,1004.4,14.3,846,256.084
2021/4/25 14:00,22.2,0.5,70,17.9,1003.2,14.8,756,237.9996
2021/4/25 15:00,20.1,2.9,153,17.5,1002.3,14.8,604,201.161
2021/4/25 16:00,19.1,3.7,118,16.8,1001.8,15.3,420,155.1686
2021/4/25 17:00,20,2.2,76,16.9,1001.5,19.9,105,46.6622
2021/4/25 18:00,18.3,3.6,96,16.3,1001.2,20.9,44,17.6379
2021/4/25 19:00,13.8,4,112,14.2,1001.3,22.6,0,-0.8931
2021/4/25 20:00,12.6,4.5,121,12.9,1001.1,25.1,0,-0.6698
2021/4/25 21:00,11.1,3.7,141,11.4,1000.6,27.8,0,-0.6698
2021/4/25 22:00,10.5,4.4,139,10.9,1000.2,31.2,0,-0.8931
2021/4/25 23:00,10,2.4,160,10.4,999.6,33.7,0,-0.6698
2021/4/26 0:00,8.9,4.2,154,9.1,999.2,38.7,0,-0.6698
2021/4/26 1:00,8.3,2.5,161,8.6,998.7,42.3,0,-0.6698
2021/4/26 2:00,8.1,3.5,160,8.3,998,41.3,0,-0.6698
2021/4/26 3:00,6.8,2.4,192,7,997.8,47.6,0,-0.8931
2021/4/26 4:00,7,4.8,186,7.2,996.9,50.2,0,-0.6698
2021/4/26 5:00,7.1,1.8,182,7.3,996.5,48.5,4,1.1163
2021/4/26 6:00,8.5,1.6,178,8,996.1,47.9,65,33.0431
2021/4/26 7:00,11.6,3.4,262,10.8,995.1,36.6,251,122.572
2021/4/26 8:00,15.3,2,197,13.4,993.7,30.6,471,185.7558
2021/4/26 9:00,18.7,3.1,241,16.1,993.1,25,636,226.3898
2021/4/26 10:00,19.4,4.1,195,17.6,991.5,18,798,224.827
2021/4/26 11:00,20.5,7.5,181,18.6,990.5,15,730,228.6225
2021/4/26 12:00,21.7,3.4,245,19.6,989.4,12.1,885,193.57
2021/4/26 13:00,22,6.7,206,19.9,988,11.1,601,169.2342
2021/4/26 14:00,22.3,11.5,188,20.5,986.6,10.5,446,141.5495
2021/4/26 15:00,23.4,2.5,282,21.6,985.9,13.5,525,168.7877
2021/4/26 16:00,22.4,2,218,21.6,985.2,16.9,170,60.2813
2021/4/26 17:00,22,4,218,21.3,984.1,21.2,101,37.5084
2021/4/26 18:00,20.6,4.2,199,20.1,983.2,28.7,46,16.5215
2021/4/26 19:00,18,4.1,183,18.3,983.3,33.7,0,-0.8931
2021/4/26 20:00,16.5,3.6,206,16.7,983.1,41.6,0,-0.6698
2021/4/26 21:00,15.2,5.6,186,15.4,983.1,47.9,0,-0.6698
2021/4/26 22:00,16.5,3.7,251,16.8,984.7,52.6,0,-0.6698
2021/4/26 23:00,11.2,3.5,265,12.2,985.8,85.8,0,-0.6698
2021/4/27 0:00,11.7,3,180,11.9,983.8,87.4,0,-0.6698
2021/4/27 1:00,11.6,2.3,218,11.8,983.7,88.2,0,-0.6698
2021/4/27 2:00,12.3,3.5,171,12.4,983,88.1,0,-0.6698
2021/4/27 3:00,12.2,6.2,196,12.3,982.3,73.5,0,-0.6698
2021/4/27 4:00,11.7,5.4,221,11.8,982.4,78.1,0,-0.4465
2021/4/27 5:00,11.9,2.4,231,12.1,982.7,72.3,0,-0.4465
2021/4/27 6:00,11.1,2,236,11.2,983.3,71.5,34,15.6285
2021/4/27 7:00,13.3,3.6,266,12.8,983.2,52,236,122.1255
2021/4/27 8:00,14.8,7.5,292,13.8,983.2,41.7,448,185.979
2021/4/27 9:00,15.8,4.9,280,14,983.7,41.4,644,232.8645
2021/4/27 10:00,15.5,6.9,272,13.9,983.7,35.7,793,255.4142
2021/4/27 11:00,16.6,2.9,241,15,983.2,33,872,271.9357
2021/4/27 12:00,18.7,4.5,219,16.7,982.7,26.4,909,251.8419
2021/4/27 13:00,18.4,3.7,272,16.1,982.6,25.9,875,213.6638
2021/4/27 14:00,19.5,8.1,265,17.4,982.2,21.1,808,210.7613
2021/4/27 15:00,18.1,4,273,16.6,981.6,19.7,411,109.3994
2021/4/27 16:00,17.6,3.4,255,16.6,981.4,18.1,180,71.6678
2021/4/27 17:00,18.2,8.2,288,16.5,981.7,15.2,207,91.7616
2021/4/27 18:00,16.6,5.9,276,15.4,981.8,15.8,48,19.8705
2021/4/27 19:00,13.1,5.6,261,13.3,982.2,21.3,0,-0.8931
2021/4/27 20:00,11.9,4.4,278,12,983.4,23.1,0,-0.6698
2021/4/27 21:00,10.5,3.4,267,10.6,984.1,24.4,0,-0.4465
2021/4/27 22:00,8.6,2.2,253,8.7,984.3,30.2,0,-0.6698
2021/4/27 23:00,8.4,3.3,254,8.4,984.5,32.1,0,-0.6698
2021/4/28 0:00,6.2,1.6,247,6.2,984.9,39.4,0,-0.6698
2021/4/28 1:00,5.4,2.5,253,5.3,984.6,41.9,0,-0.6698
2021/4/28 2:00,4.5,1.7,248,4.5,984.4,45.7,0,-0.6698
2021/4/28 3:00,3.9,2,253,3.7,984.4,48.7,0,-0.6698
2021/4/28 4:00,4.1,3.6,258,3.9,984.3,49.6,0,-0.6698
2021/4/28 5:00,3.5,2,244,3.5,984.3,57,9,1.5628
2021/4/28 6:00,6.3,3.8,268,6.2,984.3,47.3,81,58.4952
2021/4/28 7:00,9,4.9,278,8.4,984.3,38.5,248,135.2981
2021/4/28 8:00,10.6,3,265,9.4,984.1,34.3,477,149.1404
2021/4/28 9:00,10.5,7.5,278,9.6,984.2,29.5,345,117.6602
2021/4/28 10:00,12.8,3.2,267,11,983.9,21.9,936,223.9339
2021/4/28 11:00,13.1,4.4,258,11.6,983.6,16.7,267,141.5495
2021/4/28 12:00,13.1,3.8,268,11,983.7,20.3,1014,232.1947
2021/4/28 13:00,12.1,11,281,11,983.9,19.4,427,152.4894
2021/4/28 14:00,14.6,5,265,12.6,983.3,12.8,717,180.6207
2021/4/28 15:00,13.8,4.4,279,12.2,982.9,10.1,684,179.0578
2021/4/28 16:00,13.8,5.6,288,12.6,982.9,9.7,484,171.6901
2021/4/28 17:00,14.5,9.3,296,12.8,983.2,9.8,209,97.5664
2021/4/28 18:00,14,5.8,283,12.3,983.5,10.9,54,24.3358
2021/4/28 19:00,10.3,2.9,282,10.6,984,14.3,0,-0.8931
2021/4/28 20:00,8.5,2.5,268,8.7,984.7,18.4,0,-0.6698
2021/4/28 21:00,7.3,2.8,268,7.5,985.1,18.2,0,-0.6698
2021/4/28 22:00,5,0.8,284,5.1,985,28.9,0,-0.8931
2021/4/28 23:00,3.6,1,281,4.5,984.6,28.2,0,-0.6698
2021/4/29 0:00,2.6,0.1,186,3.2,984.7,38.7,0,-0.8931
2021/4/29 1:00,3.8,0,172,5,983.3,25.8,0,-0.8931
2021/4/29 2:00,2.6,0,177,3,983.1,39.6,0,-0.8931
2021/4/29 3:00,1.3,2,340,1.6,982.3,50.3,0,-0.8931
2021/4/29 4:00,1,1.4,14,1.2,981.9,51.5,0,-0.8931
2021/4/29 5:00,1.5,2.4,330,1.6,981.5,45.4,13,1.5628
2021/4/29 6:00,3.5,1.8,344,3.5,982,46.7,11,1.1163
2021/4/29 7:00,6.2,2.6,333,6.1,982.1,41.1,53,18.5309
2021/4/29 8:00,8,8,38,7.6,981.2,36.5,87,31.4802
2021/4/29 9:00,8.8,8.7,34,7.8,980.6,36.5,272,92.8779
2021/4/29 10:00,6.8,5.6,346,6.2,981.6,50.3,330,119.6696
2021/4/29 11:00,4.4,2.2,341,4.2,982.6,70.2,26,9.3771
2021/4/29 12:00,7.3,5.3,330,5.8,982.5,66.9,837,267.917
2021/4/29 13:00,9.5,3.9,28,7.5,982.1,54.5,531,180.3974
2021/4/29 14:00,10.1,4.8,13,7.9,981.8,51,812,209.1985
2021/4/29 15:00,12.6,3,45,9.1,981.5,46,654,166.7783
2021/4/29 16:00,11,5.9,30,9,981.4,45.6,401,139.9866
2021/4/29 17:00,12.5,3.6,51,9.1,982.5,46.2,207,92.8779
2021/4/29 18:00,10.1,3.4,23,8.7,982.7,46.7,60,22.3264
2021/4/29 19:00,8,1.8,59,8.1,983.5,52.7,0,-1.1163
2021/4/29 20:00,6.8,2.3,62,6.9,984.1,56.6,0,-0.8931
2021/4/29 21:00,6.3,1,59,6.6,983.9,58.3,0,-0.8931
2021/4/29 22:00,5.7,1,59,6.2,983.7,68.6,0,-0.8931
2021/4/29 23:00,5.2,1.7,45,5.5,983.7,68,0,-0.8931
2021/4/30 0:00,4.4,1.9,55,4.8,983.6,71.1,0,-0.8931
2021/4/30 1:00,2.4,1.1,3,2.8,983.9,76.1,0,-0.8931
2021/4/30 2:00,1.4,1.6,307,1.6,984.1,79.1,0,-0.8931
2021/4/30 3:00,1.1,1.7,348,1.4,984.1,82.1,0,-0.8931
2021/4/30 4:00,0,1.9,324,0.2,984.2,86.3,0,-0.8931
2021/4/30 5:00,0.8,2.7,15,0.8,984.5,88.6,3,0
2021/4/30 6:00,0.1,2.4,6,0,985.3,89.4,54,31.0337
2021/4/30 7:00,4.5,2.9,37,3.5,985.3,87.6,155,127.7071
2021/4/30 8:00,8,3.3,22,6.1,985,74.5,447,187.3186
2021/4/30 9:00,10.6,3,41,7.3,984.7,63.1,636,230.1853
2021/4/30 10:00,12.8,2.5,51,9.1,984.8,49.8,812,257.6468
2021/4/30 11:00,13.3,1.8,28,9.8,985,43.9,313,132.1724
2021/4/30 12:00,15,0,214,11.4,984.7,37.6,564,180.1741
2021/4/30 13:00,14.3,2.7,166,11.6,984.8,32.3,943,222.1478
2021/4/30 14:00,17.9,2.4,200,14,984.3,25.5,817,233.0878
2021/4/30 15:00,18.2,1.5,169,14.1,984.2,22,667,139.3168
2021/4/30 16:00,15.5,1.8,152,13.3,984.3,25.3,487,163.6526
2021/4/30 17:00,22,1.5,51,14.3,984.5,21.3,241,100.6921
2021/4/30 18:00,13.1,7.8,102,11.6,985,37.6,49,19.8705
2021/4/30 19:00,10.5,3.7,106,10.6,986,41.9,0,-1.1163
2021/4/30 20:00,10.2,0,152,10.4,986.8,42,0,-0.8931
2021/4/30 21:00,10.2,2.9,59,10.2,986.7,44.8,0,-0.8931
2021/4/30 22:00,9.5,3.3,65,9.4,986.6,45.2,0,-0.8931
2021/4/30 23:00,9.1,3.9,82,9.1,987.1,49.1,0,-0.8931
2021/5/1 0:00,8,0,73,8.2,987.3,59.9,0,-0.8931
2021/5/1 1:00,7.1,1.1,6,7.3,987.3,66.5,0,-0.8931
2021/5/1 2:00,5.6,2.8,2,5.6,987.7,76.8,0,-0.8931
2021/5/1 3:00,5.5,3.9,13,5.5,988,77.5,0,-0.8931
2021/5/1 4:00,5.5,3,20,5.5,988.3,77.3,0,-0.8931
2021/5/1 5:00,6,5.9,25,5.9,988.7,80.6,10,2.6792
2021/5/1 6:00,7,4.1,33,6.4,989.4,76.7,118,48.0018
2021/5/1 7:00,8.4,7.5,63,7.7,989.6,68,155,58.0487
2021/5/1 8:00,9.1,4.8,27,8.2,990.1,63.7,225,103.8178
2021/5/1 9:00,12.7,4.4,25,10.1,990.1,55,568,200.9377
2021/5/1 10:00,13.1,5.7,28,11.5,990.1,44.7,776,253.8513
2021/5/1 11:00,14,6,23,12.1,990.2,37.9,871,272.159
2021/5/1 12:00,15.3,7,357,13.1,990.3,35.9,935,255.6374
2021/5/1 13:00,16.6,2.8,8,14,990.2,32.1,881,208.5287
2021/5/1 14:00,15.8,3.8,38,14,990.1,32,221,107.1668
2021/5/1 15:00,17,5.7,13,14.7,989.8,27.9,258,93.3244
2021/5/1 16:00,18.5,2.8,25,15.6,989.8,24.4,497,170.1273
2021/5/1 17:00,18.6,4.2,51,15.3,990.1,28.1,198,79.0355
2021/5/1 18:00,16.7,4.6,17,14.7,990.6,37,52,21.6566
2021/5/1 19:00,13.3,2.4,36,13.5,991.9,45.4,0,-0.8931
2021/5/1 20:00,11.9,2.1,31,12.3,993,49.3,0,-0.8931
2021/5/1 21:00,10.6,1.7,45,10.9,993.9,58.7,0,-0.8931
2021/5/1 22:00,9.3,0,56,10.2,994.4,67.2,0,-0.8931
2021/5/1 23:00,7.8,1.5,357,8.2,995.2,74.6,0,-0.8931
2021/5/2 0:00,6.1,0.8,321,6.2,995.8,81,0,-0.8931
2021/5/2 1:00,6.1,1.3,335,6.4,995.9,83.5,0,-0.8931
2021/5/2 2:00,5.2,1.3,327,5.4,996.2,85.4,0,-0.8931
2021/5/2 3:00,4.5,1,301,4.7,996.6,87.2,0,-0.8931
2021/5/2 4:00,4.5,0.6,314,4.7,996.6,86,0,-0.8931
2021/5/2 5:00,3.5,0.7,250,3.7,996.9,89.6,17,3.349
2021/5/2 6:00,6.8,0.3,264,5.7,997,86.5,86,47.7785
2021/5/2 7:00,11.5,1.4,235,10,996.3,67.8,256,117.6602
2021/5/2 8:00,15.1,3,227,13,996.1,52.5,377,148.6939
2021/5/2 9:00,18.7,1.8,254,15.2,995.5,39.9,558,197.5888
2021/5/2 10:00,19.1,2.1,234,16.7,994.8,31.5,544,188.4349
2021/5/2 11:00,20.6,2.8,208,17.8,994.3,27.6,751,231.0784
2021/5/2 12:00,21.9,1.2,248,18.9,993.2,24.7,648,185.086
2021/5/2 13:00,22.6,3.5,216,19.9,992.2,21,841,252.735
2021/5/2 14:00,22.6,2.5,240,19.6,991.5,21.1,745,223.2641
2021/5/2 15:00,22.8,1.9,205,20.1,990.3,20.7,471,155.8384
2021/5/2 16:00,20.7,1.6,238,19.2,989.6,19.4,145,51.3507
2021/5/2 17:00,19.1,1.3,160,18.6,989.4,24.4,70,25.8986
2021/5/2 18:00,18.2,2,216,18,988.6,25,25,9.3771
2021/5/2 19:00,16.9,3.4,149,17,988.8,32.5,0,-1.1163
2021/5/2 20:00,16.3,3.5,160,16.4,989.1,33,0,-0.8931
2021/5/2 21:00,15.9,3.6,166,16,988.5,31.1,0,-0.8931
2021/5/2 22:00,15.5,3.9,157,15.6,987.8,34.9,0,-0.6698
2021/5/2 23:00,14.6,3.4,172,14.8,986.8,36.8,0,-0.6698
2021/5/3 0:00,13.3,3,158,13.5,986.7,39.8,0,-0.6698
2021/5/3 1:00,12.8,3.9,148,13,986.1,37.3,0,-0.6698
2021/5/3 2:00,12.1,6.9,177,12.4,985.3,37.8,0,-0.6698
2021/5/3 3:00,11.5,7.2,136,11.6,984.2,39.3,0,-0.6698
2021/5/3 4:00,11.6,2.2,169,11.7,984.9,40,0,-0.6698
2021/5/3 5:00,11.4,4.6,170,11.4,983.2,40.6,14,2.9024
2021/5/3 6:00,11.7,5.4,197,11.4,984.3,40.7,77,29.4709
2021/5/3 7:00,12.5,9.6,179,11.7,983.3,38.4,160,59.8348
2021/5/3 8:00,12.6,5.4,176,12.2,982.1,38.7,104,38.4014
2021/5/3 9:00,15.3,1.3,179,13.4,983.1,37.6,447,141.1029
2021/5/3 10:00,15.2,3.4,175,13.8,982.2,36.1,236,83.5008
2021/5/3 11:00,16.1,3.1,237,14.5,981.9,34.6,301,117.4369
2021/5/3 12:00,17.1,4.9,206,15.6,980.5,33.1,321,114.981
2021/5/3 13:00,19.4,1.2,222,17.4,980.1,32.7,434,132.6189
2021/5/3 14:00,18.6,1.5,194,17.7,979.7,34.5,137,55.3695
2021/5/3 15:00,19.6,2,199,18.5,979.4,32.8,149,57.1556
2021/5/3 16:00,19.5,4.2,190,18.8,979,32.1,92,34.6059
2021/5/3 17:00,18.6,0.5,166,18.5,979.3,39.1,28,9.3771
2021/5/3 18:00,17.4,2.1,182,17.3,979.2,43.6,7,0.8931
2021/5/3 19:00,16.7,2.9,196,16.8,979.5,46,0,-0.8931
2021/5/3 20:00,16,2.1,193,16.3,980,51.7,0,-0.6698
2021/5/3 21:00,15.7,4.5,203,15.9,980.2,49.3,0,-0.8931
2021/5/3 22:00,15.5,3.2,191,16,980.1,46.1,0,-0.8931
2021/5/3 23:00,16.3,2.9,236,16.4,980.1,37.7,0,-0.6698
2021/5/4 0:00,16.1,3.8,268,16.2,980.7,34.2,0,-0.4465
2021/5/4 1:00,15.3,3.4,277,15.2,980.8,30.3,0,-0.4465
2021/5/4 2:00,14.3,3.5,257,14.4,980.9,33.9,0,-0.4465
2021/5/4 3:00,12.6,6.3,262,12.7,981.5,38.5,0,-0.6698
2021/5/4 4:00,11.3,2.7,264,11.5,981.9,42.4,0,-0.6698
2021/5/4 5:00,10.9,4.4,262,10.9,981.7,40.3,4,1.1163
2021/5/4 6:00,10.1,2.7,261,10,982.1,44.4,45,18.7542
2021/5/4 7:00,12.6,3,236,11.8,982,42,245,135.7446
2021/5/4 8:00,13.5,7.2,262,12.6,981.8,40,468,193.7933
2021/5/4 9:00,16.5,6.6,262,14.5,981.2,32.6,648,219.9152
2021/5/4 10:00,16.8,5.4,247,15.1,980.9,30.1,841,207.6356
2021/5/4 11:00,17.7,4.9,245,16.3,980.4,25,929,210.7613
2021/5/4 12:00,18.9,4.5,261,16.7,979.9,23,1017,200.9377
2021/5/4 13:00,20.2,6.6,271,17.9,979.4,21.8,917,169.4575
2021/5/4 14:00,17.4,5.4,272,15.8,979.1,22.9,895,105.1574
2021/5/4 15:00,17.4,8,276,16.3,978.7,18.5,445,154.9453
2021/5/4 16:00,18.3,6.5,271,16.8,978.8,19.3,499,140.4331
2021/5/4 17:00,15.8,6.2,245,15.5,978.7,22.6,65,22.5497
2021/5/4 18:00,16.9,4.7,299,15,978.8,25.9,85,35.499
2021/5/4 19:00,13.5,2.6,270,13.5,979.1,29.8,0,-0.6698
2021/5/4 20:00,10.3,1.6,242,10.6,979.4,39.3,0,-0.6698
2021/5/4 21:00,11.3,3.3,261,11.4,979.1,35.2,0,-0.6698
2021/5/4 22:00,10.1,1.6,231,10.3,978.6,39.3,0,-0.6698
2021/5/4 23:00,9.3,2.4,252,9.5,978.1,41.5,0,-0.4465
2021/5/5 0:00,9.3,3.5,276,9.5,977.8,42.6,0,-0.6698
2021/5/5 1:00,9,3.7,252,9.2,977,48.8,0,-0.4465
2021/5/5 2:00,8.3,2.9,232,8.5,976.4,53.1,0,-0.6698
2021/5/5 3:00,7.9,5.5,218,8.1,975.9,53.9,0,-0.6698
2021/5/5 4:00,7.8,3.6,214,7.9,975.3,55.5,0,-0.6698
2021/5/5 5:00,8.5,4.5,218,8.4,974.6,58.2,20,5.3583
2021/5/5 6:00,9.5,5.3,266,9.3,974.6,57.7,53,19.8705
2021/5/5 7:00,12,4.7,246,11.4,974.6,51.6,223,67.4258
2021/5/5 8:00,11.8,4,290,11.3,974.9,53,142,58.4952
2021/5/5 9:00,15.6,3.1,268,13.7,974.4,40.2,534,123.9116
2021/5/5 10:00,15.8,3.9,309,14.3,974.6,37.4,949,142.4425
2021/5/5 11:00,16.9,7.2,298,15.1,974.8,30.4,979,209.8683
2021/5/5 12:00,16,8,285,15,974.8,38,213,81.0449
2021/5/5 13:00,17.3,6.6,264,16.1,974.8,26.3,603,116.5439
2021/5/5 14:00,17.4,6.9,306,16.5,975,23.1,269,90.422
2021/5/5 15:00,17.5,7.4,294,16.7,975.5,23.2,221,68.7654
2021/5/5 16:00,17.8,9.8,281,17.1,976.2,23.7,349,135.5213
2021/5/5 17:00,17.4,4,298,16.9,976.7,24.8,91,42.6434
2021/5/5 18:00,19,4.9,290,17.3,977.1,23.3,75,34.6059
2021/5/5 19:00,15,1.9,297,15.2,978.3,29.5,0,0
2021/5/5 20:00,13.1,2.7,282,13.3,979.2,35.6,0,-0.6698
2021/5/5 21:00,12,2.2,284,12.3,979.7,38.1,0,-0.6698
